House_Age,Years_Since_Remod,Was_Remodeled,Garage_Age,Is_New_House,Total_Living_Area,Total_Area_Including_Garage,Basement_Ratio,Garage_Ratio,First_Second_Ratio,Area_Per_Room,Building_Density,Total_Full_Baths,Total_Half_Baths,Total_Bathrooms,Bath_Bedroom_Ratio,Has_Multiple_Baths,Total_Rooms_Baths,Has_Pool,Has_Fireplace,Has_Garage,Has_Basement,Has_Deck_Porch,Total_Outdoor_SF,Has_Large_Garage,Luxury_Score,Total_Quality_Score,Avg_Quality_Score,Is_High_Quality,Is_Excellent_Quality,Quality_Condition_Score,Is_Single_Family,Is_Two_Story,Is_One_Story,Is_Residential_Low_Density,Quality_x_Size,Premium_Neighborhood_x_Quality,New_x_Quality,Area_x_Bathrooms,Is_Normal_Sale,Is_Partial_Sale,Is_Abnormal_Sale,Is_Peak_Season,High_Value
6,5,1,6.0,0,3482.0,4212.0,0.45064556434818825,0.3040399833402749,0.8526234567901234,218.1818181818182,0.18095453517303778,3.0,1.0,3.5,0.7,1,13.5,0,1,1,1,1,154,1,4,12.0,4.0,1,1,13,1,1,0,1,19200,8.0,0,8400.0,1,0,0,1,1
3,3,0,3.0,0,3204.0,4075.0,0.9943995021779714,0.5420037336652147,1606.0,229.42857142857142,0.1662698001863547,2.0,0.0,2.0,0.5,1,8.0,0,1,1,1,1,290,1,3,12.0,4.0,1,1,13,1,0,1,1,12848,8.0,0,3212.0,1,0,0,1,1
4,4,0,4.0,0,2716.0,3200.0,0.9992641648270787,0.3561442236938926,1358.0,194.0,0.19666908037653874,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,1,1,1,1,228,0,2,12.0,4.0,0,0,11,0,0,1,1,8148,6.0,0,2716.0,1,0,0,0,1
4,4,0,4.0,0,2612.0,3236.0,0.9992348890589136,0.4774292272379495,1306.0,217.66666666666666,0.2426607209215905,3.0,0.0,3.0,1.5,1,8.0,0,1,1,1,1,233,0,3,12.0,4.0,0,0,11,0,0,1,1,7836,6.0,0,3918.0,1,0,0,0,1
4,4,0,4.0,0,2612.0,3236.0,0.9992348890589136,0.4774292272379495,1306.0,217.66666666666666,0.25492875268397425,3.0,0.0,3.0,1.5,1,8.0,0,1,1,1,1,233,0,3,12.0,4.0,0,0,11,0,0,1,1,7836,6.0,0,3918.0,1,0,0,0,1
2,1,1,1.0,0,2708.0,3192.0,0.9933774834437086,0.3561442236938926,1358.0,194.0,0.13174233604967017,3.0,0.0,3.0,1.0,1,9.0,0,1,1,1,1,218,0,3,12.0,4.0,1,0,12,0,0,1,1,9506,7.0,0,4074.0,1,0,0,1,1
2,1,1,1.0,0,2628.0,3254.0,0.9992395437262357,0.47604562737642586,1314.0,187.71428571428572,0.26269492203118755,3.0,0.0,3.0,1.0,1,9.0,0,1,1,1,1,234,0,3,12.0,4.0,1,0,12,0,0,1,1,9198,7.0,0,3942.0,1,0,0,1,1
5,4,1,5.0,0,4984.0,5933.0,0.9995988768551946,0.38066586442037703,2492.0,276.8888888888889,0.167958482172946,3.0,1.0,3.5,1.1666666666666667,1,11.5,0,1,1,1,1,461,1,4,15.0,5.0,1,1,15,1,0,1,1,24920,10.0,0,8722.0,0,0,1,0,1
6,5,1,6.0,0,4400.0,5085.0,0.9995456610631531,0.3112221717401181,2200.0,244.44444444444446,0.14413942213195308,3.0,1.0,3.5,0.875,1,11.5,0,1,1,1,1,263,1,4,14.0,4.666666666666667,1,1,13,1,0,1,1,17600,8.0,0,7700.0,1,0,0,1,1
1,0,1,1.0,1,3768.0,4417.0,0.9994694960212201,0.3442970822281167,1884.0,269.14285714285717,0.25490461371938844,3.0,0.0,3.0,1.0,1,9.0,0,1,1,1,1,321,0,3,15.0,5.0,1,1,14,0,0,1,1,16956,9.0,9,5652.0,0,1,0,1,1
1,1,0,1.0,1,2907.0,3446.0,0.9958819492107069,0.3699382292381606,1456.0,208.0,0.22493434265410164,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,1,1,1,1,234,0,2,15.0,5.0,1,1,14,0,0,1,1,13104,9.0,9,2912.0,1,0,0,0,1
7,6,1,7.0,0,3424.0,4125.0,0.9994162288382954,0.4092235843549329,1712.0,190.22222222222223,0.10208097310834179,3.0,0.0,3.0,0.75,1,11.0,0,1,1,1,1,401,1,4,13.0,4.333333333333333,1,1,13,1,0,1,1,13696,8.0,0,5136.0,1,0,0,0,1
3,3,0,3.0,0,2648.0,3198.0,0.999245283018868,0.41509433962264153,1324.0,189.14285714285714,0.21214548950488704,3.0,0.0,3.0,1.0,1,9.0,0,1,1,1,1,230,0,3,12.0,4.0,1,1,13,0,0,1,1,10592,8.0,0,3972.0,1,0,0,0,1
6,6,0,6.0,0,2810.0,3288.0,0.9992887624466572,0.3399715504978663,1405.0,200.71428571428572,0.40361964952599827,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,1,1,1,1,184,0,2,12.0,4.0,1,0,12,0,0,1,1,9835,7.0,0,2810.0,1,0,0,0,1
6,5,1,6.0,0,2390.0,2864.0,0.4695759065765212,0.2913337430854333,0.8852838933951332,232.28571428571428,0.7166152490083737,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,0,1,1,1,27,0,1,12.0,4.0,1,0,12,0,1,0,1,11382,7.0,0,3252.0,1,0,0,1,1
4,4,0,4.0,0,2184.0,2574.0,0.49965682910089226,0.2676733013040494,0.9986282578875172,161.77777777777777,0.133223533717632,2.0,1.0,2.5,0.625,1,10.5,0,1,1,1,1,100,0,2,12.0,4.0,1,0,12,1,1,0,1,10192,0.0,0,3640.0,1,0,0,1,0
4,3,1,4.0,0,2235.0,2627.0,0.49966465459423204,0.26291079812206575,0.9986595174262735,186.25,0.16705908734163022,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,56,0,2,12.0,4.0,0,0,11,1,1,0,1,8940,0.0,0,3725.0,1,0,0,1,0
4,4,0,4.0,0,2226.0,2616.0,0.49966329966329964,0.26262626262626265,0.9986541049798116,164.88888888888889,0.11787132644956315,2.0,1.0,2.5,0.625,1,10.5,0,1,1,1,1,60,0,2,12.0,4.0,0,0,11,1,1,0,1,8904,0.0,0,3710.0,1,0,0,1,0
4,4,0,4.0,0,2244.0,2644.0,0.4381806534272902,0.25624599615631005,0.7799315849486887,222.85714285714286,0.13096037609133646,2.0,1.0,2.5,0.625,1,8.5,0,1,1,1,1,138,0,2,12.0,4.0,0,0,11,1,1,0,1,9360,0.0,0,3900.0,1,0,0,0,0
2,2,0,2.0,0,2928.0,3588.0,0.8823907455012854,0.4241645244215938,1555.0,194.375,0.42198100407055633,2.0,0.0,2.0,0.6666666666666666,1,9.0,0,1,1,1,1,163,1,3,12.0,4.0,1,0,12,0,0,1,1,10885,0.0,0,3110.0,1,0,0,1,0
2,2,0,2.0,0,2955.0,3615.0,0.8828025477707007,0.42038216560509556,1569.0,196.125,0.4315181518151815,2.0,1.0,2.5,1.25,1,9.5,0,1,1,1,1,163,1,3,12.0,4.0,1,0,12,0,0,1,1,10983,0.0,0,3922.5,1,0,0,1,0
4,3,1,4.0,0,2928.0,3358.0,0.8823907455012854,0.2763496143958869,1555.0,194.375,0.48853283066289666,2.0,0.0,2.0,0.6666666666666666,1,9.0,0,1,1,1,1,163,0,2,12.0,4.0,1,0,12,0,0,1,1,10885,0.0,0,3110.0,1,0,0,1,0
4,3,1,4.0,0,2850.0,3307.0,0.8943521594684385,0.3036544850498339,1504.0,188.0,0.4725102104932454,2.0,0.0,2.0,1.0,1,9.0,0,1,1,1,1,156,0,2,12.0,4.0,1,0,12,0,0,1,1,10528,0.0,0,3008.0,1,0,0,1,0
4,3,1,4.0,0,2440.0,2837.0,0.9991809991809992,0.32514332514332517,1220.0,203.33333333333334,0.38328620797989316,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,1,1,1,1,116,0,2,12.0,4.0,1,0,12,0,0,1,1,8540,0.0,0,2440.0,1,0,0,0,0
4,3,1,4.0,0,2290.0,2687.0,0.9991273996509599,0.34642233856893545,1145.0,190.83333333333334,0.35972353125981776,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,1,1,1,1,116,0,2,12.0,4.0,1,0,12,0,0,1,1,8015,0.0,0,2290.0,1,0,0,0,0
5,4,1,5.0,0,2148.0,2580.0,0.49965108164689465,0.30146545708304257,0.99860529986053,204.57142857142858,0.1836839404822986,3.0,1.0,3.5,0.875,1,9.5,0,1,1,1,1,151,0,3,12.0,4.0,1,0,12,1,1,0,1,10024,0.0,0,5012.0,1,0,0,1,0
7,7,0,7.0,0,3277.0,3667.0,0.445326278659612,0.17195767195767195,0.8028616852146264,251.88888888888889,0.2809517908043128,2.0,1.0,2.5,0.5,1,10.5,0,1,1,1,1,166,0,2,12.0,4.0,0,0,11,1,1,0,1,13602,0.0,0,5667.5,1,0,0,0,0
5,4,1,5.0,0,1758.0,2158.0,0.2792727272727273,0.2909090909090909,1.179080824088748,196.28571428571428,0.14562798092209858,2.0,1.0,2.5,0.625,1,8.5,0,1,1,1,1,100,0,2,12.0,4.0,1,0,12,1,0,0,1,9618,0.0,0,3435.0,1,0,0,0,0
5,4,1,5.0,0,2498.0,2934.0,0.5321888412017167,0.2673206621704476,1.1376146788990826,203.75,0.20413274890419536,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,168,0,2,12.0,4.0,1,0,12,1,1,0,1,11410,0.0,0,4075.0,1,0,0,0,0
7,7,0,7.0,0,1827.0,2354.0,0.28732394366197184,0.3711267605633803,1.2152886115444619,177.375,0.18307315185137402,3.0,1.0,3.5,0.875,1,10.5,0,1,1,1,1,120,0,3,12.0,4.0,1,1,13,1,0,0,1,11352,0.0,0,4966.5,1,0,0,0,0
5,5,0,5.0,0,2440.0,2874.0,0.5304075235109718,0.2721003134796238,1.129506008010681,199.25,0.15741655145170846,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,348,0,2,12.0,4.0,1,0,12,1,1,0,1,11158,0.0,0,3985.0,1,0,0,1,0
6,6,0,6.0,0,2271.0,2671.0,0.5248322147651007,0.2684563758389262,1.1783625730994152,165.44444444444446,0.16607182690162836,3.0,1.0,3.5,0.875,1,11.5,0,1,1,1,1,75,0,3,12.0,4.0,1,0,12,1,1,0,1,10423,0.0,0,5211.5,1,0,0,1,0
6,6,0,6.0,0,2040.0,2433.0,0.5197319434102755,0.2926284437825763,1.082170542635659,167.75,0.16415902140672783,3.0,1.0,3.5,0.875,1,10.5,0,1,1,1,1,156,0,3,12.0,4.0,1,0,12,1,1,0,1,9394,0.0,0,4697.0,1,0,0,1,0
2,1,1,1.0,0,2628.0,3254.0,0.9992395437262357,0.47604562737642586,1314.0,187.71428571428572,0.259478672985782,3.0,0.0,3.0,1.0,1,9.0,0,1,1,1,1,234,0,3,12.0,4.0,1,0,12,0,0,1,1,9198,7.0,0,3942.0,1,0,0,0,1
9,9,0,9.0,0,3208.0,3762.0,0.4217988480283562,0.2454585733274258,0.7674236491777604,250.66666666666666,0.25648021828103684,2.0,1.0,2.5,0.5,1,10.5,0,1,1,1,1,278,0,2,12.0,4.0,1,0,12,1,1,0,1,15792,0.0,0,5640.0,1,0,0,0,0
7,7,0,7.0,0,2874.0,3518.0,0.4339152119700748,0.32119700748129676,0.7790594498669032,222.66666666666666,0.15544523735650015,3.0,1.0,3.5,0.7,1,11.5,0,1,1,1,1,48,1,4,13.0,4.333333333333333,1,1,13,1,1,0,1,16032,0.0,0,7014.0,1,0,0,1,1
9,9,0,9.0,0,3046.0,3436.0,0.4827250608272506,0.1897810218978102,0.989351403678606,256.75,0.1680163599182004,3.0,1.0,3.5,0.875,1,10.5,0,1,1,1,1,72,0,3,12.0,4.0,0,0,11,1,1,0,1,12324,0.0,0,7189.0,1,0,0,1,0
5,5,0,5.0,0,1758.0,2158.0,0.2792727272727273,0.2909090909090909,1.179080824088748,171.75,0.1411402157164869,2.0,1.0,2.5,0.625,1,9.5,0,0,1,1,0,0,0,0,12.0,4.0,1,0,12,1,0,0,1,9618,0.0,0,3435.0,1,0,0,1,0
9,9,0,9.0,0,2782.0,3245.0,0.5452526374236535,0.25707940033314824,1.2682619647355164,225.0,0.22156573116691286,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,163,0,2,10.0,3.3333333333333335,0,0,11,1,1,0,1,10800,0.0,0,4500.0,1,0,0,1,0
9,9,0,9.0,0,2308.0,2702.0,0.524092409240924,0.2600660066006601,1.1767241379310345,189.25,0.1795115010671093,3.0,1.0,3.5,0.875,1,10.5,0,1,1,1,1,72,0,3,10.0,3.3333333333333335,0,0,11,1,1,0,1,9084,0.0,0,5299.0,1,0,0,1,0
10,9,1,10.0,0,1814.0,2214.0,0.26834381551362685,0.27952480782669464,1.178082191780822,178.75,0.1844923235711521,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,0,0,0,1,10.0,3.3333333333333335,1,0,12,1,0,0,1,10010,0.0,0,3575.0,1,0,0,0,0
10,10,0,10.0,0,3489.0,4147.0,0.5088629485516645,0.2844790315607436,1.1220183486238533,256.8888888888889,0.14543624583254702,3.0,1.0,3.5,0.7,1,11.5,0,1,1,1,1,298,1,4,12.0,4.0,1,0,12,1,1,0,1,16184,0.0,0,8092.0,1,0,0,1,1
10,10,0,10.0,0,2516.0,3018.0,0.5017899761336515,0.29952267303102625,1.1377551020408163,209.375,0.06786047076935543,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,103,0,2,10.0,3.3333333333333335,0,0,11,1,1,0,1,10050,0.0,0,4187.5,1,0,0,1,0
10,10,0,10.0,0,3052.0,3442.0,0.48131974769529356,0.18922852983988356,0.983638113570741,228.88888888888889,0.23526724531749657,3.0,1.0,3.5,0.875,1,11.5,0,1,1,1,0,168,0,2,12.0,4.0,1,0,12,1,1,0,1,14420,0.0,0,7210.0,1,0,0,1,0
10,10,0,10.0,0,1814.0,2224.0,0.26834381551362685,0.286512928022362,1.178082191780822,178.75,0.18218881386163843,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,0,0,0,1,9.0,3.0,1,0,13,1,0,0,1,10010,0.0,0,3575.0,1,0,0,1,0
10,10,0,10.0,0,3617.0,4473.0,0.5291631445477599,0.3617920540997464,1.1548269581056467,262.77777777777777,0.2507687413847948,3.0,1.0,3.5,0.875,1,11.5,0,1,1,1,1,308,1,4,12.0,4.0,1,1,13,1,1,0,1,18920,8.0,0,8277.5,1,0,0,1,1
14,13,1,14.0,0,4256.0,5066.0,0.5230769230769231,0.2898032200357782,1.1417624521072798,279.4,0.18455644362243212,3.0,1.0,3.5,0.7,1,12.5,0,1,1,1,1,348,1,4,13.0,4.333333333333333,1,1,13,1,1,0,1,22352,8.0,0,9779.0,1,0,0,1,1
9,9,0,9.0,0,4142.0,4952.0,0.5412946428571429,0.3013392857142857,1.199672667757774,244.27272727272728,0.21122553258391635,3.0,1.0,3.5,0.7,1,13.5,0,1,1,1,1,282,1,4,12.0,4.0,1,1,13,1,1,0,1,21496,8.0,0,9404.5,1,0,0,0,1
11,11,0,11.0,0,3734.0,4803.0,0.5238678090575275,0.4361485108119135,1.1481156879929886,306.25,0.14807204158104678,3.0,1.0,3.5,0.875,1,10.5,0,1,1,1,1,126,1,4,12.0,4.0,1,1,13,1,1,0,1,19600,8.0,0,8575.0,1,0,0,1,1
11,10,1,11.0,0,3837.0,4513.0,0.46880979716800614,0.25870646766169153,0.9543754674644727,290.22222222222223,0.2140281874795149,3.0,1.0,3.5,0.7,1,11.5,0,1,1,1,1,250,1,4,12.0,4.0,1,1,13,1,1,0,1,20896,8.0,0,9142.0,1,0,0,1,1
13,12,1,13.0,0,3608.0,4497.0,0.5390191897654584,0.37910447761194027,1.195692883895131,293.0,0.22960133215789988,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,220,1,3,12.0,4.0,1,0,12,1,1,0,1,16408,7.0,0,5860.0,1,0,0,1,1
15,14,1,15.0,0,4087.0,4902.0,0.9806201550387597,0.3948643410852713,2063.0,257.875,0.19188912659287508,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,1,238,1,4,12.0,4.0,1,1,13,1,0,1,1,16504,8.0,0,6189.0,1,0,0,1,1
16,16,0,16.0,0,3993.0,4649.0,0.5088779750661125,0.24782772950510012,1.076078431372549,264.6,0.2672457327542673,3.0,1.0,3.5,0.7,1,12.5,0,1,1,1,1,544,1,4,12.0,4.0,1,0,12,1,1,0,1,18522,7.0,0,9261.0,1,0,0,0,1
14,13,1,14.0,0,3131.0,3778.0,0.518913676042677,0.3137730358874879,1.1301652892561984,257.625,0.22683248954435395,3.0,1.0,3.5,0.875,1,10.5,0,1,1,1,1,607,0,3,12.0,4.0,1,0,12,1,1,0,1,14427,7.0,0,7213.5,1,0,0,0,1
16,15,1,16.0,0,3405.0,4028.0,0.5253022839229736,0.27899686520376177,1.193516699410609,248.0,0.19088343453348158,3.0,1.0,3.5,0.875,1,11.5,0,1,1,1,1,338,0,3,12.0,4.0,1,1,13,1,1,0,1,17856,8.0,0,7812.0,1,0,0,0,1
15,4,1,15.0,0,4077.0,4788.0,0.6651694569211923,0.2903225806451613,2.2096985583224114,272.0,0.05254346426271732,3.0,1.0,3.5,0.7,1,11.5,0,1,1,1,1,593,1,4,12.0,4.0,1,1,15,1,1,0,1,19584,8.0,0,8568.0,1,0,0,1,1
15,15,0,15.0,0,2823.0,3290.0,0.5256618044300378,0.2522960561858455,1.1227064220183487,231.25,0.06174899866488651,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,266,0,2,12.0,4.0,1,0,13,1,1,0,1,12950,7.0,0,4625.0,1,0,0,0,1
1,0,1,1.0,1,2936.0,3834.0,0.9993192648059904,0.6113002042205582,1468.0,209.71428571428572,0.15270987204826797,2.0,0.0,2.0,0.5,1,8.0,0,1,1,1,1,360,1,3,12.0,4.0,1,1,13,1,0,1,1,11744,8.0,8,2936.0,0,1,0,0,1
1,1,0,1.0,1,3392.0,4364.0,0.9994107248084856,0.572775486152033,1696.0,212.0,0.15149620366234925,2.0,0.0,2.0,0.5,1,9.0,0,0,1,1,1,176,1,2,12.0,4.0,1,1,13,1,0,1,1,13568,8.0,8,3392.0,1,0,0,0,1
1,1,0,1.0,1,3272.0,3998.0,0.972875226039783,0.4376130198915009,1658.0,207.25,0.16243754286274126,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,188,1,3,12.0,4.0,1,1,13,1,0,1,1,13264,8.0,8,4145.0,1,0,0,0,1
1,0,1,1.0,1,3151.0,3991.0,0.9962001266624446,0.5319822672577581,1578.0,197.25,0.17035517650869048,2.0,0.0,2.0,0.5,1,9.0,0,1,1,1,1,36,1,3,13.0,4.333333333333333,1,1,13,1,0,1,1,12624,8.0,8,3156.0,0,1,0,1,1
2,2,0,2.0,0,3404.0,4248.0,0.9994128009395185,0.49559600704638873,1702.0,212.75,0.16799921034448723,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,1,69,1,4,12.0,4.0,1,1,13,1,0,1,1,13616,8.0,0,5106.0,1,0,0,0,1
3,3,0,3.0,0,2854.0,3346.0,0.9923237962316818,0.3433356594556874,1432.0,179.0,0.15667396061269145,2.0,0.0,2.0,0.5,1,9.0,0,1,1,1,1,347,0,2,13.0,4.333333333333333,1,1,13,1,0,1,1,11456,8.0,0,2864.0,1,0,0,0,1
4,4,0,4.0,0,3084.0,3773.0,0.5644016227180527,0.34939148073022314,1.2956926658905705,219.0,0.20369987598181066,2.0,1.0,2.5,0.625,1,10.5,0,1,1,1,1,48,0,2,12.0,4.0,1,0,12,1,1,0,1,13797,7.0,0,4927.5,1,0,0,0,1
4,3,1,4.0,0,4948.0,5743.0,0.9867523083099157,0.3191489361702128,2490.0,249.0,0.22373977895588104,3.0,0.0,3.0,1.0,1,12.0,0,1,1,1,1,296,1,4,15.0,5.0,1,1,14,1,0,1,1,22410,9.0,0,7470.0,1,0,0,0,1
0,0,0,0.0,1,2752.0,3396.0,0.48569886670264434,0.3475445223961144,1.011943539630836,231.5,0.21432704548084713,3.0,1.0,3.5,0.875,1,10.5,0,1,1,1,1,276,0,3,11.0,3.6666666666666665,1,0,12,1,1,0,0,12964,7.0,7,6482.0,0,1,0,1,1
1,1,0,1.0,1,2358.0,3034.0,0.48271527341294784,0.4248900062853551,0.9763975155279503,227.14285714285714,0.17664703921786468,2.0,1.0,2.5,0.625,1,8.5,0,0,1,1,1,30,0,1,12.0,4.0,1,1,13,1,1,0,0,12720,8.0,8,3975.0,1,0,0,1,1
0,0,0,0.0,1,2436.0,3112.0,0.9991796554552912,0.5545529122231337,1218.0,243.6,0.15490270888973673,2.0,0.0,2.0,0.6666666666666666,1,6.0,0,0,1,1,1,102,0,1,12.0,4.0,0,0,11,1,0,1,0,7308,6.0,6,2436.0,0,1,0,0,1
1,0,1,1.0,1,2872.0,3401.0,0.9993041057759221,0.36812804453723036,1436.0,205.14285714285714,0.1796347260445334,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,121,0,1,13.0,4.333333333333333,1,0,12,1,0,1,0,10052,7.0,7,2872.0,0,1,0,0,1
0,0,0,0.0,1,2614.0,3166.0,0.9885931558935361,0.41977186311787074,1314.0,187.71428571428572,0.15206573313273927,3.0,0.0,3.0,0.75,1,9.0,0,0,1,1,1,247,0,2,12.0,4.0,1,1,13,1,0,1,0,10512,8.0,8,3942.0,0,1,0,0,1
1,1,0,1.0,1,2804.0,3429.0,0.9992872416250891,0.44547398431931573,1402.0,175.25,0.16224973961347067,2.0,0.0,2.0,0.5,1,9.0,0,0,1,1,1,331,0,1,12.0,4.0,1,0,12,1,0,1,0,9814,7.0,7,2804.0,1,0,0,1,1
2,1,1,1.0,0,3060.0,4044.0,0.999346832135859,0.6427171783148269,1530.0,191.25,0.12136114856825574,2.0,0.0,2.0,0.5,1,9.0,0,1,1,1,1,348,1,3,12.0,4.0,1,1,14,1,0,1,0,13770,9.0,0,3060.0,1,0,0,1,1
0,0,0,0.0,1,3532.0,4010.0,0.9994340690435767,0.2705149971703452,1766.0,220.75,0.19220722681758814,3.0,1.0,3.5,1.1666666666666667,1,10.5,0,1,1,1,1,325,1,4,15.0,5.0,1,1,14,1,0,1,0,15894,9.0,9,6181.0,0,1,0,0,1
3,2,1,3.0,0,2820.0,3512.0,0.9468599033816425,0.4775707384403037,1448.0,206.85714285714286,0.19304092787628316,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,1,1,1,1,140,0,2,12.0,4.0,1,1,13,1,0,1,0,11584,8.0,0,2896.0,1,0,0,1,1
1,1,0,1.0,1,3024.0,3836.0,0.5064741035856574,0.4043824701195219,1.044806517311609,182.45454545454547,0.18238822246455835,3.0,1.0,3.5,0.875,1,13.5,0,1,1,1,1,220,1,4,15.0,5.0,1,1,15,1,1,0,0,20070,10.0,10,7024.5,1,0,0,0,1
3,3,0,3.0,0,2695.0,3477.0,0.5011135857461024,0.4354120267260579,1.0248027057497182,199.44444444444446,0.16927574500188608,3.0,1.0,3.5,0.875,1,11.5,0,1,1,1,1,213,1,4,13.0,4.333333333333333,1,1,13,1,1,0,0,14360,8.0,0,6282.5,1,0,0,1,1
4,3,1,4.0,0,3035.0,4078.0,0.5537359263050153,0.5337768679631525,1.2408256880733946,195.3,0.18468085106382978,2.0,1.0,2.5,0.625,1,11.5,0,1,1,1,1,210,1,3,12.0,4.0,1,1,13,1,1,0,0,15624,8.0,0,4882.5,1,0,0,1,1
3,2,1,2.0,0,2642.0,3080.0,0.7040618955512572,0.28239845261121854,2.5330296127562644,193.75,0.1907457543686931,3.0,0.0,3.0,1.0,1,10.0,0,0,1,1,1,168,0,2,12.0,4.0,1,0,12,1,1,0,0,10850,7.0,0,4650.0,1,0,0,0,1
1,0,1,0.0,1,3672.0,4189.0,0.9994556341861731,0.281437125748503,1836.0,204.0,0.22594142259414227,2.0,0.0,2.0,0.5,1,10.0,0,1,1,1,1,175,0,2,12.0,4.0,1,1,13,1,0,1,0,14688,8.0,8,3672.0,0,1,0,0,1
3,2,1,3.0,0,3314.0,4025.0,0.9933854479855683,0.4275405892964522,1662.0,184.66666666666666,0.15640880858272163,3.0,0.0,3.0,0.75,1,11.0,0,1,1,1,1,288,1,4,13.0,4.333333333333333,1,0,12,1,0,1,0,11634,7.0,0,4986.0,1,0,0,0,1
6,5,1,6.0,0,3006.0,3621.0,0.4353221957040573,0.2935560859188544,0.7709213863060017,232.66666666666666,0.22333617747440274,2.0,1.0,2.5,0.5,1,10.5,0,1,1,1,1,364,0,2,12.0,4.0,1,0,12,1,1,0,0,14658,7.0,0,5235.0,1,0,0,0,1
5,4,1,5.0,0,2442.0,2842.0,0.9991816693944353,0.32733224222585927,1221.0,174.42857142857142,0.16277829622716972,3.0,0.0,3.0,1.0,1,9.0,0,0,1,1,1,113,0,2,12.0,4.0,1,0,12,1,0,1,0,8547,7.0,0,3663.0,1,0,0,0,1
6,5,1,6.0,0,3106.0,3694.0,0.9993564993564994,0.3783783783783784,1553.0,221.85714285714286,0.17774979970241503,3.0,0.0,3.0,0.75,1,9.0,0,0,1,1,1,280,0,2,12.0,4.0,1,0,12,1,0,1,0,10871,7.0,0,4659.0,1,0,0,0,1
6,6,0,6.0,0,2465.0,3093.0,0.4909310761789601,0.37968561064087064,0.9643705463182898,236.14285714285714,0.20337106299212598,3.0,1.0,3.5,0.875,1,9.5,0,0,1,1,1,45,0,2,12.0,4.0,1,0,12,1,1,0,0,11571,7.0,0,5785.5,1,0,0,0,1
2,2,0,2.0,0,2436.0,3012.0,0.9991796554552912,0.4725184577522559,1218.0,174.0,0.1267957526545909,1.0,1.0,1.5,0.375,0,7.5,0,0,1,1,1,178,0,1,12.0,4.0,1,0,13,1,0,1,1,8526,0.0,0,1827.0,1,0,0,0,0
3,3,0,3.0,0,2282.0,2766.0,0.999124343257443,0.4238178633975482,1141.0,163.0,0.1521130515931209,2.0,1.0,2.5,0.625,1,8.5,0,0,1,1,1,182,0,1,12.0,4.0,1,0,12,1,0,1,1,7987,0.0,0,2852.5,1,0,0,1,0
5,5,0,0.0,0,2316.0,2316.0,0.999137187230371,0.0,1158.0,193.0,0.1543794160778563,1.0,1.0,1.5,0.375,0,6.5,0,0,0,1,1,50,0,1,11.0,3.6666666666666665,0,0,11,1,0,1,1,6948,0.0,0,1737.0,1,0,0,0,0
5,5,0,5.0,0,2647.0,3125.0,0.46056260341974625,0.26365140650854935,0.9246284501061571,201.33333333333334,0.17047699689528648,2.0,1.0,2.5,0.625,1,10.5,0,0,1,1,1,237,0,1,12.0,4.0,1,0,12,1,1,0,1,12684,0.0,0,4530.0,1,0,0,0,0
5,5,0,5.0,0,3024.0,3869.0,0.9993390614672836,0.5584930601454065,1512.0,216.0,0.1490830211003747,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,246,1,2,12.0,4.0,1,1,13,1,0,1,1,12096,0.0,0,3024.0,1,0,0,0,1
6,6,0,6.0,0,2376.0,2931.0,0.9791840133222315,0.4621149042464613,1200.0,200.0,0.1190003966679889,3.0,0.0,3.0,1.0,1,8.0,0,0,1,1,1,41,0,2,12.0,4.0,1,0,12,1,0,1,1,8400,0.0,0,3600.0,1,0,0,0,0
5,4,1,4.0,0,2228.0,2804.0,0.9991031390134529,0.5165919282511211,1114.0,159.14285714285714,0.08521379943394783,1.0,1.0,1.5,0.375,0,7.5,0,0,1,1,1,350,0,1,12.0,4.0,1,0,12,1,0,1,1,7798,0.0,0,1671.0,1,0,0,1,0
5,5,0,0.0,0,2228.0,2228.0,0.9991031390134529,0.0,1114.0,159.14285714285714,0.08521379943394783,1.0,1.0,1.5,0.375,0,7.5,0,0,0,1,1,39,0,1,11.0,3.6666666666666665,0,0,10,1,0,1,1,5570,0.0,0,1671.0,1,0,0,0,0
